X,Y,Z
-1.8756,-27.0938,-2.4369
-2.249,-27.3386,-2.8524
-2.1034,-27.2779,-2.725
-2.0305,-27.2471,-2.6622
-1.8834,-27.184,-2.5387
-2.254,-27.4124,-2.9446
-2.1825,-27.3829,-2.8811
-2.1095,-27.3525,-2.8169
-2.0364,-27.3219,-2.7531
-1.9632,-27.291,-2.69
-1.8895,-27.2594,-2.6279
-1.816,-27.2282,-2.5653
-1.7419,-27.1963,-2.5035
-2.1218,-27.4302,-2.9175
-2.0501,-27.4003,-2.8543
-1.9771,-27.3701,-2.7894
-1.9036,-27.3391,-2.7259
-1.8298,-27.3076,-2.6631
-1.7559,-27.2762,-2.6004
-1.6816,-27.2442,-2.5382
-2.1357,-27.5079,-3.021
-2.064,-27.4784,-2.9562
-1.9923,-27.4488,-2.8921
-1.9204,-27.4188,-2.8288
-1.8482,-27.3883,-2.7663
-1.7761,-27.3579,-2.7039
-1.704,-27.3274,-2.6417
-1.6311,-27.296,-2.5806
-1.5731,-27.3311,-2.6031
-1.9532,-27.5442,-3.0007
-1.8814,-27.5146,-2.9357
-1.7374,-27.4548,-2.8077
-1.6649,-27.4242,-2.745
-1.5921,-27.3931,-2.6829
-1.5187,-27.3614,-2.6216
-1.6348,-27.5246,-2.8584
-1.5623,-27.4941,-2.7949
-1.5703,-27.5661,-2.8898
-1.4978,-27.5358,-2.8257
-1.424,-27.504,-2.7637
-1.3495,-27.4715,-2.7026
-1.3005,-27.4971,-2.7179
-1.2717,-27.4715,-2.6749
-1.2315,-27.4325,-2.6094
-1.1999,-27.3988,-2.5543
-1.5545,-27.5265,-2.8324
-1.4807,-27.4959,-2.7705
-1.4058,-27.4639,-2.7103
-1.3319,-27.4332,-2.6483
-1.1852,-27.323,-2.4536
-1.4112,-27.3917,-2.6238
-1.7189,-27.514,-2.8753
-1.8037,-27.525,-2.9201
-1.6578,-27.4651,-2.7927
-1.5847,-27.4347,-2.73
-1.3806,-27.3381,-2.5483
-1.5347,-27.3993,-2.6712
-1.9828,-27.5691,-3.0436
-1.2582,-27.2616,-2.4072
-1.4307,-27.3126,-2.5358
-2.0259,-27.5324,-3.0121
-1.9537,-27.5031,-2.9482
-1.8817,-27.4738,-2.8847
-1.7344,-27.4131,-2.7571
-1.5119,-27.3195,-2.5704
-1.2909,-27.2279,-2.381
-1.4387,-27.2671,-2.483
-1.5231,-27.2759,-2.5213
-1.3776,-27.2152,-2.3972
-1.3049,-27.185,-2.3347
-1.3823,-27.2898,-2.4895
-1.3105,-27.2605,-2.4263
-1.2386,-27.231,-2.3633
-1.4218,-27.353,-2.5813
-1.1204,-27.3238,-2.4296
-1.1166,-27.3967,-2.5196
-1.1159,-27.461,-2.6013
-1.3275,-27.5575,-2.7995
-1.1807,-27.4975,-2.6746
-0.9604,-27.4448,-2.5122
-1.2472,-27.5604,-2.7775
-4.3126,-24.5264,-1.3926
-4.0576,-24.3919,-1.2993
-3.9718,-24.3461,-1.269
-3.8864,-24.3001,-1.2398
-3.8018,-24.2544,-1.2111
-3.7171,-24.2079,-1.1841
-3.6309,-24.1605,-1.1569
-3.5452,-24.113,-1.1304
-3.3749,-24.0174,-1.0807
-4.4693,-24.6302,-1.464
-4.1301,-24.4546,-1.333
-4.63,-24.7612,-1.5547
-4.3766,-24.635,-1.4458
-4.2909,-24.5912,-1.4114
-3.5226,-24.1802,-1.1426
-3.7658,-24.371,-1.2387
-3.6799,-24.3247,-1.2093
-3.5942,-24.2782,-1.1811
-3.5089,-24.2314,-1.154
-3.4236,-24.1839,-1.1284
-3.3372,-24.1362,-1.1017
-4.0111,-24.5378,-1.3364
-3.8406,-24.4476,-1.2749
-4.5863,-24.8729,-1.5978
-4.5023,-24.8324,-1.5588
-4.4172,-24.791,-1.5205
-4.2474,-24.7068,-1.4473
-4.1623,-24.6635,-1.4129
-3.7377,-24.4419,-1.2539
-3.6519,-24.3959,-1.2242
-3.5668,-24.3504,-1.1949
-3.3948,-24.2562,-1.1399
-3.3077,-24.2076,-1.1142
-4.5576,-24.9254,-1.6165
-3.7118,-24.5004,-1.2656
-3.6259,-24.4546,-1.2356
-3.5407,-24.4089,-1.2065
-3.4555,-24.3626,-1.1789
-3.2829,-24.2684,-1.1235
-4.2849,-24.8436,-1.5134
-4.1994,-24.8016,-1.4761
-4.1147,-24.7597,-1.4399
-4.0308,-24.7177,-1.4049
-3.8604,-24.6306,-1.3376
-4.5137,-25.0034,-1.6456
-4.4296,-24.9641,-1.6046
-3.5809,-24.5388,-1.2531
-3.4961,-24.4939,-1.2233
-3.4094,-24.4475,-1.1937
-4.4872,-25.0507,-1.6636
-3.641,-24.6359,-1.2946
-3.5558,-24.5913,-1.2636
-3.3847,-24.5004,-1.204
-3.2986,-24.4541,-1.1754
-4.454,-25.0999,-1.682
-4.1185,-24.9428,-1.5207
-3.9492,-24.861,-1.4452
-3.8647,-24.8193,-1.409
-3.6948,-24.7337,-1.3405
-3.6098,-24.6905,-1.3072
-3.5251,-24.6466,-1.2757
-3.4386,-24.6014,-1.2444
-3.3524,-24.5557,-1.2145
-3.2667,-24.51,-1.1854
-3.1818,-24.4645,-1.1571
-4.4223,-25.1611,-1.7079
-4.3386,-25.1232,-1.6649
-4.2538,-25.0839,-1.6234
-4.1704,-25.0454,-1.5823
-4.0857,-25.0055,-1.5424
-4.0019,-24.9656,-1.5038
-3.9173,-24.9253,-1.4649
-3.8329,-24.884,-1.4283
-3.7474,-24.8419,-1.3918
-3.5773,-24.7562,-1.3236
-3.4911,-24.7123,-1.2902
-3.4051,-24.6678,-1.2582
-3.3193,-24.6227,-1.2279
-3.2337,-24.5771,-1.1988
-3.147,-24.5312,-1.169
-4.3961,-25.2265,-1.7377
-4.3124,-25.1888,-1.6946
-3.724,-24.9126,-1.4154
-3.6395,-24.8709,-1.3797
-3.3823,-24.7408,-1.2781
-3.2972,-24.6966,-1.2471
-3.2125,-24.6521,-1.2172
-3.1261,-24.6065,-1.1874
-4.3658,-25.2828,-1.7619
-4.2821,-25.2453,-1.7184
-4.1978,-25.2073,-1.6752
-4.1145,-25.1693,-1.6334
-4.0304,-25.1306,-1.592
-3.9454,-25.0911,-1.5509
-3.8614,-25.0518,-1.5108
-3.7764,-25.0118,-1.4708
-3.6916,-24.9708,-1.4332
-3.6077,-24.9302,-1.3964
-3.5218,-24.8874,-1.361
-3.4365,-24.8447,-1.3266
-3.2671,-24.758,-1.2619
-3.1809,-24.7134,-1.2303
-3.0949,-24.6682,-1.2002
-4.32,-25.3415,-1.7852
-4.2365,-25.3048,-1.7407
-4.1523,-25.2672,-1.6968
-3.4767,-24.9517,-1.3762
-3.3917,-24.9095,-1.3413
-3.3076,-24.8675,-1.3072
-3.2213,-24.8236,-1.2741
-3.1356,-24.7798,-1.2419
-3.0499,-24.735,-1.2116
-4.2753,-25.4058,-1.8116
-4.1918,-25.3691,-1.767
-3.7732,-25.1808,-1.5531
-3.6887,-25.1418,-1.5121
-3.6047,-25.1024,-1.4729
-3.5197,-25.0622,-1.4337
-3.4351,-25.0215,-1.3962
-3.3512,-24.9808,-1.3599
-3.2653,-24.9382,-1.3246
-3.1796,-24.8952,-1.2908
-3.0946,-24.852,-1.2581
-4.2368,-25.4649,-1.8375
-4.1535,-25.4287,-1.7921
-4.0694,-25.3917,-1.7474
-3.9866,-25.3551,-1.7039
-3.9029,-25.3175,-1.6612
-3.8187,-25.2798,-1.618
-3.6512,-25.2035,-1.5346
-3.3994,-25.0859,-1.4159
-3.3135,-25.0444,-1.3786
-3.2284,-25.0029,-1.3423
-3.1434,-24.9607,-1.3078
-3.059,-24.9184,-1.2743
-2.9726,-24.8744,-1.2415
-4.1999,-25.5155,-1.8593
-4.1164,-25.4793,-1.8138
-4.0325,-25.4429,-1.7681
-3.3639,-25.14,-1.4322
-3.1092,-25.0165,-1.3222
-3.0233,-24.9739,-1.2871
-2.9373,-24.9305,-1.2538
-4.0735,-25.5322,-1.8352
-3.9915,-25.4968,-1.7902
-3.8254,-25.4242,-1.7014
-3.7412,-25.3868,-1.6576
-3.6584,-25.35,-1.6144
-3.5746,-25.3125,-1.5715
-3.4913,-25.2742,-1.5311
-3.4075,-25.2361,-1.4894
-3.3241,-25.1972,-1.4501
-3.2394,-25.1574,-1.4108
-2.9832,-25.0329,-1.3011
-4.0282,-25.5883,-1.8575
-3.9461,-25.553,-1.8124
-3.8634,-25.5174,-1.7672
-3.7801,-25.4811,-1.7224
-3.696,-25.444,-1.6781
-3.5293,-25.37,-1.5917
-3.4448,-25.3322,-1.5483
-3.1911,-25.2153,-1.4262
-3.0216,-25.1345,-1.3503
-2.9365,-25.0932,-1.3139
-2.851,-25.0505,-1.2801
-4.0719,-25.6712,-1.9253
-3.9882,-25.6356,-1.8784
-3.9062,-25.601,-1.8321
-3.8237,-25.5659,-1.7861
-3.4899,-25.4198,-1.6088
-3.3235,-25.3452,-1.5245
-3.2385,-25.3063,-1.483
-3.1545,-25.2677,-1.4424
-2.9007,-25.147,-1.3289
-2.8164,-25.1059,-1.2935
-4.0346,-25.7093,-1.9406
-3.9527,-25.6749,-1.8943
-3.7047,-25.5701,-1.7554
-3.6203,-25.5331,-1.7109
-3.537,-25.4965,-1.6675
-3.3693,-25.4233,-1.5786
-3.1167,-25.3092,-1.4533
-3.0329,-25.27,-1.4147
-2.9482,-25.2305,-1.3754
-2.8632,-25.1896,-1.3388
-2.779,-25.1488,-1.3031
-4.0016,-25.7527,-1.9615
-3.9198,-25.719,-1.9141
-3.8375,-25.6846,-1.8672
-3.7549,-25.65,-1.8203
-3.6715,-25.6146,-1.7741
-3.5875,-25.5788,-1.728
-3.5047,-25.543,-1.6835
-3.3382,-25.4699,-1.5965
-3.2547,-25.4331,-1.5533
-3.17,-25.3951,-1.5107
-3.0859,-25.3568,-1.4698
-3.0005,-25.3174,-1.4293
-2.9159,-25.2782,-1.3897
-2.8316,-25.2384,-1.3519
-2.7476,-25.1978,-1.316
-3.7256,-25.6944,-1.8409
-3.1393,-25.441,-1.527
-3.0553,-25.403,-1.4857
-2.9701,-25.3641,-1.4447
-2.8016,-25.2858,-1.3665
-3.8605,-25.8048,-1.9544
-3.6119,-25.7018,-1.8119
-3.5297,-25.667,-1.7664
-3.4471,-25.6321,-1.7206
-3.3637,-25.5965,-1.675
-2.9443,-25.4104,-1.4617
-2.8601,-25.3718,-1.4214
-2.7764,-25.333,-1.3827
-2.6909,-25.2925,-1.3446
-3.6688,-25.7768,-1.8788
-3.5031,-25.7076,-1.7854
-3.2546,-25.6019,-1.6492
-3.0869,-25.5286,-1.5615
-2.6639,-25.336,-1.3578
-3.8876,-25.9163,-2.0425
-3.8054,-25.8833,-1.9935
-3.5565,-25.7816,-1.8483
-3.4743,-25.7474,-1.8018
-3.3916,-25.7129,-1.7552
-3.3082,-25.6777,-1.709
-2.9744,-25.5324,-1.534
-2.8898,-25.4947,-1.4915
-2.7203,-25.4174,-1.4103
-3.7758,-25.9278,-2.0166
-3.6932,-25.8945,-1.9676
-2.8599,-25.5425,-1.5087
-2.7762,-25.5049,-1.4675
-2.6912,-25.4663,-1.4264
-3.8331,-26.0024,-2.089
-3.0056,-25.6618,-1.6153
-2.7551,-25.5516,-1.4873
-2.5862,-25.4749,-1.4062
-3.8064,-26.046,-2.113
-3.7241,-26.0135,-2.063
-3.4771,-25.9144,-1.9163
-3.3954,-25.8815,-1.868
-3.3128,-25.8476,-1.8208
-3.2301,-25.8139,-1.7728
-3.1461,-25.7787,-1.7262
-3.0633,-25.7438,-1.6807
-2.8972,-25.673,-1.5911
-2.6456,-25.5616,-1.4645
-2.8664,-25.71,-1.6057
-2.7825,-25.6736,-1.5621
-3.7475,-26.126,-2.1567
-3.665,-26.0939,-2.1059
-3.5823,-26.0616,-2.0554
-3.1722,-25.8977,-1.8125
-3.0887,-25.8638,-1.7642
-3.0061,-25.8297,-1.7177
-2.9225,-25.7946,-1.6718
-2.84,-25.7597,-1.6273
-2.7565,-25.7239,-1.5828
-2.5897,-25.651,-1.4976
-2.5058,-25.6131,-1.4573
-3.7172,-26.1814,-2.193
-3.635,-26.1504,-2.1405
-3.5543,-26.1193,-2.0904
-3.4732,-26.0877,-2.0408
-3.3919,-26.056,-1.9911
-3.3097,-26.0231,-1.9428
-3.2273,-25.99,-1.8943
-3.1447,-25.9574,-1.845
-3.0614,-25.9238,-1.7963
-2.979,-25.89,-1.7496
-2.8117,-25.8204,-1.6567
-2.7285,-25.7851,-1.6119
-2.6441,-25.749,-1.5674
-2.5602,-25.7122,-1.5248
-2.475,-25.6745,-1.4825
-3.6844,-26.2279,-2.2206
-3.6037,-26.1971,-2.1698
-3.5232,-26.167,-2.1181
-2.7812,-25.871,-1.6801
-2.698,-25.8359,-1.6352
-2.6139,-25.8002,-1.5902
-2.5302,-25.7639,-1.5472
-2.8378,-25.9468,-1.7466
-2.7539,-25.9124,-1.6992
-2.6708,-25.8776,-1.6538
-2.42,-25.7696,-1.5234
-3.3834,-26.2145,-2.1111
-3.3012,-26.1824,-2.0613
-3.2191,-26.1509,-2.0106
-3.1367,-26.1192,-1.9598
-2.9718,-26.054,-1.8616
-2.8892,-26.0209,-1.8137
-2.6413,-25.9201,-1.6723
-2.5572,-25.8849,-1.6265
-2.3887,-25.8124,-1.539
-3.589,-26.3608,-2.304
-3.508,-26.3313,-2.2506
-2.6884,-26.0147,-1.7489
-2.6058,-25.9812,-1.7017
-2.5218,-25.9464,-1.6555
-2.4386,-25.9112,-1.6109
-2.3542,-25.8753,-1.5664
-2.9756,-26.2029,-1.9744
-2.8942,-26.1718,-1.9241
-2.7289,-26.1068,-1.8257
-2.647,-26.0742,-1.7781
-2.5644,-26.0409,-1.7306
-2.398,-25.9726,-1.638
-3.5056,-26.4654,-2.3712
-3.3426,-26.4067,-2.2631
-3.2611,-26.3772,-2.2093
-3.1792,-26.3472,-2.1562
-3.0966,-26.3161,-2.1043
-2.6064,-26.1279,-1.8041
-2.5236,-26.0947,-1.7565
-2.4401,-26.061,-1.7089
-2.3571,-26.0267,-1.6634
-2.5693,-26.1797,-1.8311
-2.4868,-26.1474,-1.7825
-2.237,-26.0461,-1.6421
-3.2585,-26.5129,-2.3309
-3.098,-26.4553,-2.2249
-3.0175,-26.4261,-2.1724
-2.8555,-26.3667,-2.0682
-2.7744,-26.3372,-2.0155
-2.6919,-26.3059,-1.9649
-2.6089,-26.2742,-1.9143
-2.5273,-26.2428,-1.865
-2.4448,-26.2104,-1.8164
-2.3617,-26.1778,-1.7674
-2.2796,-26.1453,-1.72
-2.1965,-26.1117,-1.673
-3.3759,-26.6362,-2.4909
-3.2957,-26.6083,-2.4364
-2.7313,-26.4073,-2.0623
-2.4855,-26.3154,-1.9085
-2.4034,-26.284,-1.8587
-2.3207,-26.2521,-1.809
-2.2388,-26.2199,-1.7613
-2.1563,-26.1874,-1.7132
-3.2535,-26.6707,-2.4818
-3.093,-26.6157,-2.3714
-3.0124,-26.5873,-2.3175
-2.9317,-26.5588,-2.2637
-2.8508,-26.5301,-2.21
-2.7696,-26.5011,-2.1567
-2.6882,-26.4718,-2.1035
-2.6063,-26.4421,-2.0506
-2.5235,-26.4113,-1.9988
-2.4428,-26.3817,-1.9473
-2.3608,-26.3507,-1.8971
-2.2778,-26.3188,-1.8474
-2.1947,-26.2871,-1.7969
-3.2101,-26.7264,-2.5218
-3.1295,-26.699,-2.466
-2.3991,-26.4404,-1.9827
-2.3173,-26.4101,-1.9313
-2.2348,-26.3792,-1.8803
-2.1516,-26.3477,-1.8295
-2.0695,-26.3164,-1.78
-3.0092,-26.7237,-2.4473
-2.9278,-26.6955,-2.3925
-2.8468,-26.6678,-2.3369
-2.7651,-26.6391,-2.2827
-2.6838,-26.6111,-2.2275
-2.6034,-26.5824,-2.1753
-2.4424,-26.5251,-2.0699
-2.3611,-26.4957,-2.0177
-2.2794,-26.466,-1.9655
-2.1972,-26.436,-1.9134
-2.1162,-26.406,-1.8629
-2.0341,-26.375,-1.813
-2.2424,-26.5339,-2.0099
-2.0791,-26.4745,-1.9063
-1.9979,-26.4451,-1.8547
-2.92,-26.8411,-2.5347
-2.2767,-26.6207,-2.0999
-2.1129,-26.5631,-1.9925
-2.0321,-26.5341,-1.9406
-1.951,-26.5051,-1.8883
-2.2222,-26.6695,-2.1254
-2.1401,-26.6407,-2.0717
-1.9788,-26.5841,-1.9664
-1.8979,-26.556,-1.9131
-2.1671,-26.7304,-2.1647
-2.0871,-26.7031,-2.1112
-2.0069,-26.6757,-2.0574
-1.9258,-26.6475,-2.0044
-1.8447,-26.6195,-1.9507
-2.1192,-26.7924,-2.2073
-2.039,-26.7653,-2.1533
-1.7966,-26.6829,-1.991
-2.2404,-26.9042,-2.3627
-2.0807,-26.8516,-2.253
-2.0005,-26.8252,-2.1981
-1.8391,-26.7713,-2.0888
-1.7579,-26.7441,-2.034
-2.5806,-27.0898,-2.6812
-2.0219,-26.9101,-2.2903
-1.9409,-26.883,-2.2358
-1.8602,-26.8566,-2.1804
-1.7795,-26.8304,-2.1245
-1.698,-26.8033,-2.0693
-1.9616,-26.9627,-2.3252
-1.8804,-26.936,-2.27
-1.7995,-26.91,-2.2138
-1.7184,-26.884,-2.1574
-1.6371,-26.8578,-2.1009
-1.6729,-26.9407,-2.1985
-1.5938,-26.916,-2.1422
-1.5137,-26.8902,-2.0869
-2.1949,-27.1782,-2.6404
-2.1135,-27.1524,-2.5838
-1.7917,-27.0506,-2.3595
-1.7123,-27.0258,-2.3034
-1.6325,-27.0006,-2.2476
-1.553,-26.976,-2.191
-1.7498,-27.1067,-2.4049
-1.6696,-27.0813,-2.3493
-1.4299,-27.0075,-2.1786
-1.6916,-27.1537,-2.4375
-1.6112,-27.1288,-2.381
-1.5308,-27.1041,-2.3242
-1.4505,-27.0797,-2.2669
-1.3703,-27.0556,-2.2091
-1.6306,-27.2093,-2.4788
-1.4687,-27.1597,-2.365
-1.3879,-27.1354,-2.3073
-1.308,-27.1124,-2.2481
-1.5804,-27.2664,-2.5284
-1.4992,-27.2419,-2.4709
-1.2623,-27.1716,-2.3005
-1.0538,-27.503,-2.6281
-0.9765,-27.4831,-2.5678
-0.9956,-27.5577,-2.675
-0.9179,-27.5377,-2.6145
-0.8398,-27.5451,-2.5817
-0.7558,-27.533,-2.5247
-0.6713,-27.5197,-2.4693
-0.5872,-27.5071,-2.4131
-0.5031,-27.4943,-2.3574
-0.4185,-27.4808,-2.3022
-0.9192,-27.4187,-2.4511
-0.8354,-27.4052,-2.3975
-0.7523,-27.3926,-2.343
-0.6689,-27.3796,-2.289
-0.5852,-27.366,-2.2357
-0.5018,-27.353,-2.1817
-1.0857,-27.304,-2.3807
-1.0012,-27.2906,-2.327
-0.8321,-27.2631,-2.2205
-0.7473,-27.2491,-2.1676
-0.6625,-27.235,-2.1148
-0.5774,-27.2206,-2.0622
-1.1709,-27.1741,-2.2601
-1.0855,-27.1601,-2.2072
-0.914,-27.1305,-2.1031
-0.8284,-27.1163,-2.0504
-0.7421,-27.1009,-1.9988
-1.6823,-27.124,-2.3939
-1.2469,-27.0439,-2.1414
-1.0735,-27.0132,-2.039
-0.9865,-26.9976,-1.9879
-0.8989,-26.9811,-1.9376
-0.8125,-26.9642,-1.8892
-1.4111,-26.9355,-2.0895
-1.3236,-26.9199,-2.0388
-1.2376,-26.9035,-1.9904
-1.1514,-26.8873,-1.9418
-1.0649,-26.8706,-1.8936
-0.9777,-26.8533,-1.8457
-0.8902,-26.8358,-1.7979
-1.4898,-26.8055,-1.9894
-1.4032,-26.7893,-1.9409
-1.3161,-26.7723,-1.8933
-1.1405,-26.7369,-1.7991
-1.0516,-26.7181,-1.7528
-2.2651,-26.8098,-2.2705
-2.1771,-26.7932,-2.2223
-1.8253,-26.723,-2.035
-1.7376,-26.7058,-1.9879
-1.6501,-26.689,-1.9403
-1.5623,-26.6716,-1.8933
-1.2965,-26.6171,-1.7541
-1.2089,-26.5987,-1.709
-1.717,-26.5502,-1.8455
-1.6277,-26.5318,-1.7997
-1.54,-26.5136,-1.7549
-1.4515,-26.4944,-1.711
-1.2725,-26.4543,-1.6243
-1.1837,-26.4337,-1.5823
-1.7902,-26.4154,-1.763
-1.7008,-26.3952,-1.7203
-1.6113,-26.3755,-1.6768
-1.5215,-26.3557,-1.6332
-1.4322,-26.3346,-1.5921
-1.3426,-26.3137,-1.5503
-1.2517,-26.2916,-1.5094
-2.3819,-26.3973,-1.9392
-1.9332,-26.2984,-1.7238
-1.7534,-26.257,-1.6404
-1.664,-26.2364,-1.5988
-1.5738,-26.2152,-1.5577
-1.3022,-26.1491,-1.4372
-2.0818,-26.1808,-1.6868
-1.9919,-26.1598,-1.6459
-1.9014,-26.1382,-1.6057
-1.8104,-26.1164,-1.5653
-1.721,-26.0951,-1.5254
-1.6308,-26.0733,-1.4858
-1.5392,-26.0498,-1.4475
-1.4492,-26.0272,-1.4091
-1.3576,-26.0032,-1.3719
-2.0415,-26.0198,-1.5706
-1.9509,-25.997,-1.5323
-1.86,-25.9746,-1.4932
-1.7702,-25.952,-1.4554
-1.6796,-25.9288,-1.4178
-1.5877,-25.9043,-1.3811
-1.4975,-25.8811,-1.3439
-1.4059,-25.8567,-1.3074
-2.0152,-25.857,-1.4684
-1.9238,-25.833,-1.4319
-1.8319,-25.8092,-1.3947
-1.7411,-25.7854,-1.3584
-1.6496,-25.7613,-1.3219
-1.5589,-25.737,-1.2865
-1.4673,-25.7124,-1.2508
-2.3171,-25.7752,-1.5016
-2.2253,-25.751,-1.4653
-2.135,-25.7275,-1.4292
-2.0438,-25.7029,-1.394
-1.9522,-25.6785,-1.3582
-1.8617,-25.6544,-1.3229
-1.7705,-25.6299,-1.2876
-1.6781,-25.6046,-1.2526
-1.5865,-25.5791,-1.2187
-2.1726,-25.5779,-1.3618
-1.8055,-25.4767,-1.2247
-1.6213,-25.4235,-1.1597
-2.4383,-25.5015,-1.3877
-2.3459,-25.4761,-1.3533
-1.8862,-25.3463,-1.1873
-1.7028,-25.2914,-1.1261
-1.6099,-25.2629,-1.0963
-1.5177,-25.2341,-1.0674
-2.5609,-25.4006,-1.3679
-2.3772,-25.3487,-1.3018
-2.2852,-25.3224,-1.2695
-2.1008,-25.2687,-1.2059
-1.823,-25.1854,-1.1142
-1.7306,-25.1568,-1.085
-1.6386,-25.1277,-1.0571
-1.545,-25.0978,-1.0293
-2.5739,-25.2761,-1.3151
-2.4823,-25.2497,-1.2833
-2.3899,-25.2226,-1.2519
-2.2046,-25.1677,-1.19
-2.0192,-25.1113,-1.1303
-1.9259,-25.0826,-1.1009
-1.833,-25.0532,-1.0729
-1.7409,-25.0238,-1.0456
-1.6474,-24.9936,-1.0184
-1.5543,-24.9631,-0.9921
-2.6508,-25.1776,-1.2901
-2.5582,-25.1501,-1.2595
-2.4649,-25.1218,-1.2294
-2.3726,-25.0936,-1.2001
-2.2798,-25.0656,-1.1701
-2.0027,-24.9791,-1.085
-1.9096,-24.9499,-1.0567
-1.8169,-24.92,-1.0299
-1.7249,-24.8899,-1.0041
-1.6315,-24.8591,-0.9781
-2.6752,-25.0696,-1.2541
-2.5834,-25.0416,-1.2251
-2.4908,-25.0129,-1.1965
-2.3053,-24.9556,-1.1391
-2.2122,-24.9265,-1.1107
-2.1198,-24.897,-1.0838
-2.0264,-24.8671,-1.0565
-1.9336,-24.8368,-1.0305
-1.8398,-24.8063,-1.004
-1.6541,-24.7446,-0.9536
-2.7865,-24.9807,-1.2445
-2.6939,-24.9516,-1.2167
-2.6007,-24.9224,-1.1887
-2.5088,-24.8937,-1.1609
-2.4161,-24.8643,-1.1334
-2.3221,-24.834,-1.1066
-2.2296,-24.8046,-1.0795
-2.0432,-24.7443,-1.0264
-1.951,-24.7136,-1.0017
-1.8579,-24.6828,-0.9763
-1.7651,-24.6513,-0.9524
-1.671,-24.6193,-0.9283
-2.7946,-24.8515,-1.2032
-2.7028,-24.8223,-1.1763
-2.6102,-24.7928,-1.1494
-2.5167,-24.7626,-1.1229
-2.4245,-24.7329,-1.0966
-2.3313,-24.7024,-1.0707
-2.0537,-24.6109,-0.9949
-1.8673,-24.5479,-0.9466
-1.6815,-24.4833,-0.9014
-1.5884,-24.4504,-0.8798
-2.8817,-24.7774,-1.1957
-2.7897,-24.748,-1.1691
-2.6033,-24.6876,-1.1163
-2.5109,-24.6574,-1.0907
-2.4176,-24.6267,-1.0652
-2.3254,-24.5962,-1.0401
-2.2322,-24.5652,-1.0152
-2.1398,-24.5339,-0.9913
-2.0462,-24.5019,-0.9676
-1.9533,-24.4699,-0.9446
-1.8592,-24.4372,-0.9217
-1.7657,-24.4042,-0.8997
-1.6732,-24.3716,-0.878
-1.581,-24.3382,-0.8578
-2.8554,-24.706,-1.1679
-2.763,-24.6764,-1.1412
-2.6698,-24.6461,-1.1151
-2.5778,-24.6157,-1.09
-2.4849,-24.5847,-1.0652
-2.391,-24.5533,-1.0403
-2.2983,-24.5224,-1.0157
-2.2045,-24.4908,-0.9912
-2.1115,-24.4588,-0.968
-2.0194,-24.427,-0.9452
-1.9257,-24.3938,-0.9234
-1.8332,-24.3613,-0.9014
-1.7388,-24.3275,-0.8802
-1.6455,-24.294,-0.8591
-1.5527,-24.2601,-0.8392
-1.4992,-24.2096,-0.8243
-2.7287,-24.6209,-1.1196
-2.6358,-24.5909,-1.0937
-2.5417,-24.5595,-1.0692
-2.3555,-24.4975,-1.0202
-2.2629,-24.4662,-0.9966
-2.1692,-24.4344,-0.973
-2.0764,-24.4023,-0.9505
-1.9822,-24.3693,-0.9285
-1.8892,-24.3371,-0.9061
-1.7965,-24.3038,-0.8857
-1.7029,-24.2707,-0.8644
-1.6096,-24.2367,-0.8446
-1.3288,-24.1321,-0.7891
-1.2547,-24.1232,-0.7772
-1.4782,-24.2695,-0.8277
-1.3851,-24.2351,-0.8096
-1.2908,-24.2005,-0.7908
-1.197,-24.1655,-0.7731
-2.5421,-24.7054,-1.1074
-2.4495,-24.676,-1.0814
-2.356,-24.6458,-1.0562
-2.2637,-24.6159,-1.0314
-2.1706,-24.5855,-1.0068
-2.0764,-24.5544,-0.9824
-1.9831,-24.5232,-0.9589
-1.8908,-24.492,-0.9362
-1.7975,-24.4605,-0.9132
-1.7048,-24.4285,-0.8915
-1.6109,-24.3962,-0.8693
-1.5175,-24.3632,-0.8487
-1.4248,-24.33,-0.8288
-1.3301,-24.2954,-0.8098
-1.2362,-24.2609,-0.7912
-1.1427,-24.2259,-0.7738
-2.3772,-24.7484,-1.0871
-2.1902,-24.6883,-1.0365
-2.0977,-24.6589,-1.011
-2.0039,-24.6282,-0.9866
-1.9114,-24.598,-0.9623
-1.8176,-24.5669,-0.9385
-1.7244,-24.5352,-0.9162
-1.6306,-24.504,-0.8924
-1.3493,-24.4052,-0.8299
-1.2554,-24.3717,-0.81
-1.4565,-24.5668,-0.8759
-1.362,-24.5338,-0.8545
-1.2681,-24.5008,-0.8338
-1.1744,-24.4668,-0.8147
-1.0818,-24.4333,-0.7957
-1.4766,-24.6886,-0.9058
-1.2884,-24.6242,-0.8612
-1.195,-24.5914,-0.8406
-1.1024,-24.5585,-0.8207
-2.2347,-25.0186,-1.1417
-2.1417,-24.9905,-1.114
-1.5808,-24.8166,-0.9552
-1.4872,-24.7861,-0.9311
-1.3005,-24.7244,-0.8843
-1.1138,-24.6601,-0.8416
-0.9248,-24.593,-0.8015
-2.1511,-25.0804,-1.1455
-1.9648,-25.0261,-1.0883
-1.8724,-24.9985,-1.0611
-1.7791,-24.9698,-1.0349
-1.685,-24.9409,-1.0083
-1.592,-24.9121,-0.9824
-1.4977,-24.8823,-0.9572
-1.4044,-24.8525,-0.9326
-1.3119,-24.8225,-0.9089
-1.2178,-24.7914,-0.886
-0.9372,-24.6957,-0.8217
